Trait	Chromosome	Marker	Position	LOD	R2(H0:H1)	TR2(H0:H1)	Additive	S1	Pop	Color	Sig_LOD	Sig
3	5	51	55.82	5.043472	0.07399	0.511925	1.476543	2.649179	Mo17	1	3.4050446273866646	TRUE
3	5	51	56.82	5.813836	0.08541	0.523345	1.58367	3.421275	Mo17	1	3.4050446273866646	TRUE
3	5	54	57.13	5.923242	0.085641	0.523575	1.586779	3.249364	Mo17	1	3.4050446273866646	TRUE
3	5	55	57.53	5.918319	0.085604	0.523538	1.586426	3.252106	Mo17	1	3.4050446273866646	TRUE
3	5	55	58.53	5.298803	0.078332	0.516267	1.518246	3.173995	Mo17	1	3.4050446273866646	TRUE
3	5	56	58.82	5.051743	0.073954	0.511889	1.476412	2.84908	Mo17	1	3.4050446273866646	TRUE
3	5	56	59.82	4.54122	0.068799	0.506734	1.422344	2.519427	Mo17	1	3.4050446273866646	TRUE
3	5	57	59.93	4.407952	0.065708	0.503642	1.389988	2.235442	Mo17	1	3.4050446273866646	TRUE
3	5	60	63.59	3.745158	0.056293	0.494228	1.293435	2.286091	Mo17	1	3.4050446273866646	TRUE
3	5	61	63.62	3.750571	0.056363	0.494298	1.29442	2.297833	Mo17	1	3.4050446273866646	TRUE
3	5	61	64.62	3.481306	0.05307	0.491005	1.256785	1.826939	Mo17	1	3.4050446273866646	TRUE
4	1	149	166.54	3.886516	0.059308	0.48342	1.40295	3.991777	Mo17	1	3.2730495055018096	TRUE
4	1	150	166.62	4.000519	0.060864	0.484976	1.425017	4.120953	Mo17	1	3.2730495055018096	TRUE
4	1	150	167.62	4.259067	0.065532000000000007	0.489645	1.475492	4.486994	Mo17	1	3.2730495055018096	TRUE
4	1	151	168.53	4.487107	0.068953	0.493066	1.517418	4.351346	Mo17	1	3.2730495055018096	TRUE
4	1	153	168.6	4.635878	0.070097	0.494209	1.528479	4.607951	Mo17	1	3.2730495055018096	TRUE
4	1	153	169.6	4.780343	0.073322	0.497435	1.559125	5.462772	Mo17	1	3.2730495055018096	TRUE
4	1	154	170.12	4.726358	0.071235	0.495348	1.532501	5.433678	Mo17	1	3.2730495055018096	TRUE
4	1	154	171.12	5.213307	0.078761	0.502873	1.605789	6.96295	Mo17	1	3.2730495055018096	TRUE
4	1	155	171.36	5.27782	0.079032	0.503144	1.607857	6.89827	Mo17	1	3.2730495055018096	TRUE
4	1	156	172.29	6.413715	0.094509	0.518621	1.755447	8.917666	Mo17	1	3.2730495055018096	TRUE
4	1	157	173.21	5.693287	0.084845	0.508957	1.662716	9.241881	Mo17	1	3.2730495055018096	TRUE
4	1	159	173.9	6.259094	0.095323	0.519436	1.765529	8.418379	Mo17	1	3.2730495055018096	TRUE
4	1	159	174.9	7.363647	0.114527	0.538639	1.939266	5.379821	Mo17	1	3.2730495055018096	TRUE
4	1	159	175.9	7.805567	0.11664	0.540753	1.956451	4.988292	Mo17	1	3.2730495055018096	TRUE
4	1	160	176.61	7.932114	0.114774	0.538887	1.937925	4.301937	Mo17	1	3.2730495055018096	TRUE
4	1	160	177.61	6.924106	0.105339	0.529451	1.858275	3.75639	Mo17	1	3.2730495055018096	TRUE
4	1	161	177.86	6.510897	0.098256	0.522368	1.796318	3.483179	Mo17	1	3.2730495055018096	TRUE
4	1	162	178.78	5.092681	0.076426	0.500539	1.574779	4.692096	Mo17	1	3.2730495055018096	TRUE
4	1	163	178.94	4.601443	0.069493	0.493605	1.500291	4.237104	Mo17	1	3.2730495055018096	TRUE
4	1	163	179.94	4.204459	0.064079	0.488191	1.441988	4.493332	Mo17	1	3.2730495055018096	TRUE
4	1	164	180.25	4.079823	0.06201	0.486123	1.42035	4.452858	Mo17	1	3.2730495055018096	TRUE
4	1	165	180.89	4.252162	0.064472	0.488585	1.448306	5.105312	Mo17	1	3.2730495055018096	TRUE
4	1	165	181.89	4.383884	0.067492	0.491604	1.479765	5.204773	Mo17	1	3.2730495055018096	TRUE
4	1	166	182.63	4.377831	0.066792	0.490904	1.470089	4.760044	Mo17	1	3.2730495055018096	TRUE
4	1	166	183.63	3.820314	0.058506	0.482618	1.380303	4.255293	Mo17	1	3.2730495055018096	TRUE
4	1	167	183.71	3.774546	0.057673	0.481785	1.370888	4.145352	Mo17	1	3.2730495055018096	TRUE
4	1	167	184.71	4.019451	0.063815	0.487927	1.450072	3.875912	Mo17	1	3.2730495055018096	TRUE
4	2	4	5.18	3.3664	0.04822	0.534656	-1.266756	3.756793	Mo17	0	3.2730495055018096	TRUE
4	2	4	6.18	3.504795	0.047948	0.534384	-1.259807	3.420397	Mo17	0	3.2730495055018096	TRUE
4	2	5	6.22	3.507406	0.047913	0.534349	-1.259229	3.406385	Mo17	0	3.2730495055018096	TRUE
4	2	6	6.44	3.504955	0.047886	0.534322	-1.258618	3.392457	Mo17	0	3.2730495055018096	TRUE
4	2	6	7.44	3.634838	0.049621	0.536057	-1.277844	3.572011	Mo17	0	3.2730495055018096	TRUE
4	2	7	7.62	3.656091	0.049842	0.536278	-1.280233	3.562995	Mo17	0	3.2730495055018096	TRUE
4	2	8	8.32	3.866655	0.052913	0.539348	-1.324809	4.326993	Mo17	0	3.2730495055018096	TRUE
4	2	9	9.1	3.820064	0.052619	0.539055	-1.33453	4.512835	Mo17	0	3.2730495055018096	TRUE
4	2	9	10.1	3.407892	0.047813	0.534249	-1.276559	3.970847	Mo17	0	3.2730495055018096	TRUE
4	2	96	117.58	4.171038	0.061744	0.513546	1.421458	7.85516	Mo17	0	3.2730495055018096	TRUE
4	2	97	117.97	3.931121	0.057329	0.509131	1.368022	9.149239	Mo17	0	3.2730495055018096	TRUE
4	2	98	118.41	4.0735	0.060015	0.511817	1.401073	8.721274	Mo17	0	3.2730495055018096	TRUE
4	2	98	119.41	5.814907	0.083983	0.535785	1.652952	5.253683	Mo17	0	3.2730495055018096	TRUE
4	2	99	119.73	6.119569	0.086084	0.537886	1.673054	5.299521	Mo17	0	3.2730495055018096	TRUE
4	2	99	120.73	5.91232	0.083769	0.535571	1.6514	5.12482	Mo17	0	3.2730495055018096	TRUE
4	2	100	120.88	5.878097	0.083166	0.534968	1.646282	4.942486	Mo17	0	3.2730495055018096	TRUE
4	2	101	121.6	6.150549	0.086502	0.538304	1.67215	5.758713	Mo17	0	3.2730495055018096	TRUE
4	2	101	122.6	6.555937	0.092167	0.543969	1.729319	6.706224	Mo17	0	3.2730495055018096	TRUE
4	2	102	122.85	6.618205	0.092521	0.544322	1.734558	6.550904	Mo17	0	3.2730495055018096	TRUE
4	2	103	123.77	6.924374	0.096349	0.548151	1.779501	6.344499	Mo17	0	3.2730495055018096	TRUE
4	2	103	124.77	6.586576	0.093222	0.545024	1.754657	6.10987	Mo17	0	3.2730495055018096	TRUE
4	2	104	125.26	6.333126	0.089148	0.54095	1.71675	5.238548	Mo17	0	3.2730495055018096	TRUE
4	2	104	126.26	5.993699	0.08522	0.537022	1.679766	4.958329	Mo17	0	3.2730495055018096	TRUE
4	2	105	126.41	5.909936	0.083601	0.535403	1.663757	4.799584	Mo17	0	3.2730495055018096	TRUE
4	2	106	126.56	5.903835	0.083633	0.535435	1.664436	4.767197	Mo17	0	3.2730495055018096	TRUE
4	2	106	127.56	6.204558	0.088495	0.540297	1.722869	4.67659	Mo17	0	3.2730495055018096	TRUE
4	2	107	127.97	6.192695	0.087047	0.538849	1.715925	4.260394	Mo17	0	3.2730495055018096	TRUE
4	2	107	128.97	6.307547	0.089473	0.541275	1.739964	4.69837	Mo17	0	3.2730495055018096	TRUE
4	2	108	129.04	6.283472	0.089141	0.540943	1.737082	4.660581	Mo17	0	3.2730495055018096	TRUE
4	2	109	129.36	5.395245	0.076701	0.528503	1.616094	4.984355	Mo17	0	3.2730495055018096	TRUE
4	2	110	129.62	5.380129	0.076557	0.528358	1.614316	4.99104	Mo17	0	3.2730495055018096	TRUE
4	2	110	130.62	5.240146	0.075089	0.526891	1.598782	4.991399	Mo17	0	3.2730495055018096	TRUE
4	2	110	131.62	5.09063	0.072923	0.524724	1.578213	4.400125	Mo17	0	3.2730495055018096	TRUE
4	2	111	132.11	5.008611	0.071547	0.523349	1.565738	3.929213	Mo17	0	3.2730495055018096	TRUE
4	2	111	133.11	4.111785	0.059813	0.511615	1.444825	3.115385	Mo17	0	3.2730495055018096	TRUE
4	2	112	133.16	4.055862	0.058721	0.510522	1.432494	3.085442	Mo17	0	3.2730495055018096	TRUE
4	2	112	134.16	3.76489	0.058353	0.510155	1.42478	3.544663	Mo17	0	3.2730495055018096	TRUE
4	4	46	52.7	5.472399	0.084151	0.490342	1.739887	5.356304	Mo17	0	3.2730495055018096	TRUE
4	4	46	53.7	5.707854	0.088167	0.494358	1.787144	5.522894	Mo17	0	3.2730495055018096	TRUE
4	4	47	54.02	5.729728	0.087886	0.494077	1.786998	5.271602	Mo17	0	3.2730495055018096	TRUE
4	4	47	55.02	5.815621	0.091464	0.497655	1.809909	5.821888	Mo17	0	3.2730495055018096	TRUE
4	4	47	56.02	5.789746	0.091262	0.497453	1.801751	5.623435	Mo17	0	3.2730495055018096	TRUE
4	4	47	57.02	5.663806	0.087734	0.493925	1.765291	4.689472	Mo17	0	3.2730495055018096	TRUE
4	4	48	57.32	5.686582	0.088287	0.494478	1.774251	4.093461	Mo17	0	3.2730495055018096	TRUE
4	4	50	57.66	6.820475	0.104497	0.510688	1.963732	3.79586	Mo17	0	3.2730495055018096	TRUE
4	4	51	58.34	5.594539	0.085839	0.49203	1.760757	4.057092	Mo17	0	3.2730495055018096	TRUE
4	4	52	58.9	5.649406	0.087774	0.493965	1.782005	3.638826	Mo17	0	3.2730495055018096	TRUE
4	4	53	59.51	5.995189	0.092374	0.498565	1.845023	4.417763	Mo17	0	3.2730495055018096	TRUE
4	4	55	60.37	8.050623	0.12162	0.527811	2.101062	3.841534	Mo17	0	3.2730495055018096	TRUE
4	4	55	61.37	8.562983	0.132293	0.538484	2.192437	4.542891	Mo17	0	3.2730495055018096	TRUE
4	4	55	62.37	8.727968	0.133243	0.539434	2.197478	4.653994	Mo17	0	3.2730495055018096	TRUE
4	4	55	63.37	8.663003	0.128907	0.535098	2.158224	4.05149	Mo17	0	3.2730495055018096	TRUE
4	4	56	63.62	8.662056	0.127798	0.533989	2.147936	3.930104	Mo17	0	3.2730495055018096	TRUE
4	4	57	63.74	9.011149	0.132048	0.538239	2.182556	4.281949	Mo17	0	3.2730495055018096	TRUE
4	4	58	64.35	8.822007	0.130013	0.536204	2.163204	3.976458	Mo17	0	3.2730495055018096	TRUE
4	4	58	65.35	7.846846	0.121071	0.527262	2.077349	3.83326	Mo17	0	3.2730495055018096	TRUE
4	4	59	65.53	7.442526	0.11213	0.518321	1.997517	4.455797	Mo17	0	3.2730495055018096	TRUE
4	4	60	65.9	6.125079	0.093687	0.499878	1.841939	28.298403	Mo17	0	3.2730495055018096	TRUE
4	4	60	66.9	7.489827	0.121109	0.5273	2.109339	32.016641	Mo17	0	3.2730495055018096	TRUE
4	4	60	67.9	8.058745	0.124686	0.530877	2.145295	33.013749	Mo17	0	3.2730495055018096	TRUE
4	4	61	68.58	8.201971	0.121547	0.527738	2.12271	33.44812	Mo17	0	3.2730495055018096	TRUE
4	4	61	69.58	8.133247	0.121826	0.528017	2.123121	33.491572	Mo17	0	3.2730495055018096	TRUE
4	4	62	69.82	8.029419	0.119323	0.525514	2.102637	31.852583	Mo17	0	3.2730495055018096	TRUE
4	4	62	70.82	7.796535	0.122507	0.528698	2.115403	34.846045	Mo17	0	3.2730495055018096	TRUE
4	4	63	71.53	6.755602	0.10206899999999999	0.50826	1.915974	33.420952	Mo17	0	3.2730495055018096	TRUE
4	4	63	72.53	6.429067	0.100424	0.506614	1.888818	33.152803	Mo17	0	3.2730495055018096	TRUE
4	4	63	73.53	5.916453	0.094045	0.500236	1.815632	31.461052	Mo17	0	3.2730495055018096	TRUE
4	5	47	52.36	5.154605	0.073502	0.525016	1.580097	3.105826	Mo17	1	3.2730495055018096	TRUE
4	5	47	53.36	5.333465	0.076398	0.527912	1.604495	3.570794	Mo17	1	3.2730495055018096	TRUE
4	5	47	54.36	5.477887	0.077981	0.529495	1.616726	3.622806	Mo17	1	3.2730495055018096	TRUE
4	5	48	54.69	5.518888	0.078297	0.529811	1.618889	3.569294	Mo17	1	3.2730495055018096	TRUE
4	5	49	54.94	5.520763	0.078359	0.529872	1.619437	3.572926	Mo17	1	3.2730495055018096	TRUE
4	5	51	55.82	5.515861	0.078412	0.529926	1.618148	3.640322	Mo17	1	3.2730495055018096	TRUE
4	5	51	56.82	6.177452	0.088478	0.539992	1.716966	4.648356	Mo17	1	3.2730495055018096	TRUE
4	5	54	57.13	6.20809	0.087253	0.538767	1.704966	4.244012	Mo17	1	3.2730495055018096	TRUE
4	5	55	57.53	6.202821	0.087208	0.538721	1.704459	4.241006	Mo17	1	3.2730495055018096	TRUE
4	5	55	58.53	5.577647	0.079782	0.531296	1.626119	3.255455	Mo17	1	3.2730495055018096	TRUE
4	5	56	58.82	5.355297	0.076176	0.527689	1.589503	2.683692	Mo17	1	3.2730495055018096	TRUE
4	5	56	59.82	4.689871	0.069044	0.520558	1.511433	2.214396	Mo17	1	3.2730495055018096	TRUE
4	5	57	59.93	4.584753	0.067392	0.518906	1.493621	2.100105	Mo17	1	3.2730495055018096	TRUE
5	3	12	13.08	3.4180450000000002	0.052776000000000003	0.472876	-0.24503	3.636456	Mo17	1	3.3130979711505177	TRUE
5	3	12	14.08	3.356608	0.052591	0.472691	-0.244524	3.582793	Mo17	1	3.3130979711505177	TRUE
5	3	19	23.05	3.37449	0.052714	0.472814	-0.248103	4.052182	Mo17	1	3.3130979711505177	TRUE
5	3	65	72.11	6.755735	0.123681	0.404015	-0.386162	1.21172	Mo17	1	3.3130979711505177	TRUE
5	3	65	73.11	6.376773	0.11779	0.398124	-0.375432	1.399286	Mo17	1	3.3130979711505177	TRUE
5	3	66	73.35	6.287091	0.116166	0.3965	-0.372731	1.327937	Mo17	1	3.3130979711505177	TRUE
5	3	66	74.35	6.252414	0.121154	0.401488	-0.378577	2.050841	Mo17	1	3.3130979711505177	TRUE
5	3	67	74.5	5.985035	0.11196	0.392294	-0.363515	3.375996	Mo17	1	3.3130979711505177	TRUE
5	3	68	75.2	5.480882	0.102246	0.382579	-0.348111	3.483423	Mo17	1	3.3130979711505177	TRUE
5	3	69	76.13	6.236896	0.114991	0.395325	-0.368415	3.921674	Mo17	1	3.3130979711505177	TRUE
5	3	69	77.13	6.567867	0.120734	0.401068	-0.376744	4.291767	Mo17	1	3.3130979711505177	TRUE
5	3	70	77.32	6.730116	0.125513	0.405847	-0.384026	3.566961	Mo17	1	3.3130979711505177	TRUE
5	3	71	77.67	7.991168	0.143868	0.424202	-0.409697	2.365965	Mo17	1	3.3130979711505177	TRUE
5	3	72	78.59	8.113508	0.145871	0.426205	-0.412268	2.642406	Mo17	1	3.3130979711505177	TRUE
5	3	73	79.21	7.867041	0.141929	0.422263	-0.410659	2.4665	Mo17	1	3.3130979711505177	TRUE
5	3	74	79.97	8.146661	0.147494	0.427828	-0.416155	2.7467800000000002	Mo17	1	3.3130979711505177	TRUE
5	3	74	80.97	9.73704	0.171806	0.45214	-0.445835	3.098543	Mo17	1	3.3130979711505177	TRUE
5	3	75	81.06	9.808877	0.172468	0.452802	-0.446538	3.107219	Mo17	1	3.3130979711505177	TRUE
5	3	75	82.06	10.523193	0.18589	0.466224	-0.460887	4.14266	Mo17	1	3.3130979711505177	TRUE
5	3	77	83.02	10.911704	0.189069	0.469403	-0.464346	3.708808	Mo17	1	3.3130979711505177	TRUE
5	3	77	84.02	9.994649	0.181532	0.461866	-0.454723	3.24338	Mo17	1	3.3130979711505177	TRUE
5	3	77	85.02	8.453967	0.155505	0.435839	-0.421777	2.753094	Mo17	1	3.3130979711505177	TRUE
5	3	78	85.17	8.131953	0.146281	0.426615	-0.409707	3.515038	Mo17	1	3.3130979711505177	TRUE
5	3	78	86.17	8.656627	0.160375	0.440708	-0.429217	4.349916	Mo17	1	3.3130979711505177	TRUE
5	3	79	86.6	8.469878	0.153882	0.434216	-0.420984	4.140905	Mo17	1	3.3130979711505177	TRUE
5	3	79	87.6	7.677368	0.14728	0.427614	-0.412419	4.8122	Mo17	1	3.3130979711505177	TRUE
5	3	80	88.36	6.261029	0.115442	0.395776	-0.365848	11.11893	Mo17	1	3.3130979711505177	TRUE
5	3	81	89.26	4.974158	0.093369	0.373702	-0.327821	9.097169	Mo17	1	3.3130979711505177	TRUE
5	3	81	90.26	4.606096	0.094246	0.37458	-0.328876	9.834243	Mo17	1	3.3130979711505177	TRUE
5	3	82	90.67	3.922775	0.075379	0.355713	-0.293787	18.722655	Mo17	1	3.3130979711505177	TRUE
5	3	82	91.67	4.014723	0.078085	0.358418	-0.299356	20.396347	Mo17	1	3.3130979711505177	TRUE
5	3	83	92.41	3.948556	0.075128	0.355462	-0.293775	19.143488	Mo17	1	3.3130979711505177	TRUE
5	3	83	93.41	3.876146	0.075158	0.355492	-0.294585	21.311757	Mo17	1	3.3130979711505177	TRUE
5	5	39	44.65	3.38846	0.059838	0.432128	0.2618	8.614566	Mo17	1	3.3130979711505177	TRUE
5	5	39	45.65	3.664223	0.063095	0.435385	0.268776	8.229522	Mo17	1	3.3130979711505177	TRUE
5	5	40	46.18	3.792201	0.064357	0.436647	0.271437	8.101486	Mo17	1	3.3130979711505177	TRUE
5	5	41	47.07	4.088797	0.068337	0.440626	0.28	8.174293	Mo17	1	3.3130979711505177	TRUE
5	5	41	48.07	6.030528	0.09943	0.471719	0.336925	3.755723	Mo17	1	3.3130979711505177	TRUE
5	5	42	48.32	6.25345	0.100538	0.472828	0.338824	3.644022	Mo17	1	3.3130979711505177	TRUE
5	5	42	49.32	5.866602	0.095269	0.467559	0.329303	4.219294	Mo17	1	3.3130979711505177	TRUE
5	5	43	49.57	5.748814	0.093076	0.465366	0.325456	4.271419	Mo17	1	3.3130979711505177	TRUE
5	5	44	50.51	5.256666	0.085733	0.458023	0.314391	3.986505	Mo17	1	3.3130979711505177	TRUE
5	5	45	51.44	5.844659	0.094521	0.46681	0.332143	3.735257	Mo17	1	3.3130979711505177	TRUE
5	5	47	52.36	6.693734	0.106973	0.479263	0.352952	2.918331	Mo17	1	3.3130979711505177	TRUE
5	5	47	53.36	6.639163	0.106773	0.479063	0.353908	3.030616	Mo17	1	3.3130979711505177	TRUE
5	5	47	54.36	6.554306	0.105235	0.477525	0.352954	2.793217	Mo17	1	3.3130979711505177	TRUE
5	5	48	54.69	6.520229	0.104436	0.476725	0.352227	2.653489	Mo17	1	3.3130979711505177	TRUE
5	5	49	54.94	6.516296	0.104414	0.476704	0.352198	2.652165	Mo17	1	3.3130979711505177	TRUE
5	5	51	55.82	5.8265	0.094284	0.466574	0.335251	2.371852	Mo17	1	3.3130979711505177	TRUE
5	5	51	56.82	5.115846	0.085349	0.457638	0.321211	2.165512	Mo17	1	3.3130979711505177	TRUE
5	5	54	57.13	4.785195	0.078473	0.450763	0.30900300000000003	2.111168	Mo17	1	3.3130979711505177	TRUE
5	5	55	57.53	4.789642	0.078597	0.450887	0.30927	2.107813	Mo17	1	3.3130979711505177	TRUE
5	5	55	58.53	5.018531	0.082958	0.455248	0.31947	2.148332	Mo17	1	3.3130979711505177	TRUE
5	6	18	15.35	3.320259	0.051817	0.467012	-0.256092	3.688865	Mo17	0	3.3130979711505177	TRUE
5	6	18	16.35	3.609531	0.056957	0.472152	-0.267045	3.446087	Mo17	0	3.3130979711505177	TRUE
5	6	19	16.59	3.608432	0.056078	0.471273	-0.264368	3.521034	Mo17	0	3.3130979711505177	TRUE
5	6	19	17.59	3.799047	0.061613	0.476808	-0.275049	3.745599	Mo17	0	3.3130979711505177	TRUE
5	6	19	18.59	3.822497	0.061971	0.477166	-0.274448	3.785791	Mo17	0	3.3130979711505177	TRUE
5	6	21	19.36	3.74545	0.059598	0.474793	-0.268164	3.766317	Mo17	0	3.3130979711505177	TRUE
6	2	46	61.88	3.389921	0.081151	0.257033	-0.238562	8.454897	Mo17	0	3.2764652316019784	TRUE
6	2	46	62.88	3.353038	0.0794	0.255283	-0.238145	8.783993	Mo17	0	3.2764652316019784	TRUE
6	2	47	64.78	3.304468	0.07463	0.250513	-0.231662	9.527397	Mo17	0	3.2764652316019784	TRUE
6	2	48	65.65	3.331788	0.073319	0.249201	-0.228002	9.178795	Mo17	0	3.2764652316019784	TRUE
6	2	48	66.65	3.4034	0.077722	0.253604	-0.236369	9.615053	Mo17	0	3.2764652316019784	TRUE
6	2	48	67.65	3.335296	0.076245	0.252127	-0.235857	9.452138	Mo17	0	3.2764652316019784	TRUE
6	2	49	69.34	3.656244	0.079976	0.255859	-0.245181	8.773198	Mo17	0	3.2764652316019784	TRUE
6	2	51	69.36	3.669458	0.080379	0.256261	-0.245864	8.794614	Mo17	0	3.2764652316019784	TRUE
6	2	51	70.36	4.366599	0.099971	0.275854	-0.279182	9.932613	Mo17	0	3.2764652316019784	TRUE
6	2	52	71.25	4.543151	0.098451	0.274334	-0.281141	9.000394	Mo17	0	3.2764652316019784	TRUE
6	2	52	72.25	4.959619	0.117654	0.293536	-0.308976	6.160003	Mo17	0	3.2764652316019784	TRUE
6	2	52	73.25	5.035399	0.120467	0.296349	-0.313792	6.009877	Mo17	0	3.2764652316019784	TRUE
6	2	52	74.25	4.938483	0.119009	0.294891	-0.313323	6.023211	Mo17	0	3.2764652316019784	TRUE
6	2	52	75.25	4.65835	0.113377	0.28926	-0.307669	6.23446	Mo17	0	3.2764652316019784	TRUE
6	2	57	76.24	3.597149	0.078716	0.254598	-0.279209	14.152542	Mo17	0	3.2764652316019784	TRUE
6	2	58	76.42	3.595254	0.078764	0.254647	-0.279372	14.166711	Mo17	0	3.2764652316019784	TRUE
6	3	65	72.11	3.676999	0.079709	0.262744	0.221916	6.360041	Mo17	1	3.2764652316019784	TRUE
6	3	72	78.59	3.455735	0.075171	0.258206	0.216521	7.553926	Mo17	1	3.2764652316019784	TRUE
6	3	73	79.21	3.906026	0.084412	0.267447	0.228842	7.529307	Mo17	1	3.2764652316019784	TRUE
6	3	74	79.97	3.279496	0.071493	0.254528	0.209416	7.535537	Mo17	1	3.2764652316019784	TRUE
6	3	74	80.97	3.756203	0.081482	0.264517	0.222402	8.076859	Mo17	1	3.2764652316019784	TRUE
6	3	75	81.06	3.790195	0.082059000000000007	0.265095	0.223137	8.115828	Mo17	1	3.2764652316019784	TRUE
6	3	75	82.06	4.066653	0.090018	0.273053	0.233424	8.88188	Mo17	1	3.2764652316019784	TRUE
6	3	77	83.02	4.154981	0.089905	0.27294	0.233931	9.214215	Mo17	1	3.2764652316019784	TRUE
6	3	77	84.02	3.593138	0.081427	0.264462	0.221581	9.605071	Mo17	1	3.2764652316019784	TRUE
7	1	149	166.54	3.375618	0.045052	0.546826	1.151409	0.081874	Mo17	1	3.370466100737528	TRUE
7	1	150	166.62	3.528615	0.046734	0.548509	1.172927	0.128426	Mo17	1	3.370466100737528	TRUE
7	1	150	167.62	3.755725	0.049921	0.551695	1.212173	0.219023	Mo17	1	3.370466100737528	TRUE
7	1	151	168.53	3.935766	0.052158	0.553933	1.239609	0.281936	Mo17	1	3.370466100737528	TRUE
7	1	153	168.6	3.74747	0.049583	0.551358	1.207992	0.217022	Mo17	1	3.370466100737528	TRUE
7	1	153	169.6	3.398846	0.046498	0.548273	1.170723	0.218662	Mo17	1	3.370466100737528	TRUE
7	1	154	171.12	3.458522	0.04609	0.547865	1.168171	0.443654	Mo17	1	3.370466100737528	TRUE
7	1	155	171.36	3.536529	0.046952	0.548726	1.179771	0.4543	Mo17	1	3.370466100737528	TRUE
7	1	156	172.29	4.100265	0.054151	0.555926	1.270437	0.265633	Mo17	1	3.370466100737528	TRUE
7	1	157	173.21	4.178038	0.054945	0.55672	1.279436	0.10579	Mo17	1	3.370466100737528	TRUE
7	1	159	173.9	4.429874	0.058328	0.560103	1.316222	0.249123	Mo17	1	3.370466100737528	TRUE
7	1	159	174.9	5.631406	0.078415	0.58019	1.524323	0.228078	Mo17	1	3.370466100737528	TRUE
7	1	159	175.9	6.363286	0.08449	0.586264	1.580734	0.304001	Mo17	1	3.370466100737528	TRUE
7	1	160	176.61	6.696275	0.085374	0.587148	1.588033	0.267997	Mo17	1	3.370466100737528	TRUE
7	1	160	177.61	5.741085	0.07692	0.578695	1.508412	0.195274	Mo17	1	3.370466100737528	TRUE
7	1	161	177.86	5.370978	0.071333	0.573108	1.452877	0.21606	Mo17	1	3.370466100737528	TRUE
7	1	162	178.78	4.232339	0.05562	0.557394	1.280653	0.967283	Mo17	1	3.370466100737528	TRUE
7	1	163	178.94	3.746506	0.049597	0.55137100000000006	1.210464	0.583603	Mo17	1	3.370466100737528	TRUE
7	1	163	179.94	3.428114	0.04594	0.547714	1.169207	0.730393	Mo17	1	3.370466100737528	TRUE
7	1	165	181.89	3.751923	0.051636	0.55341	1.245464	1.017586	Mo17	1	3.370466100737528	TRUE
7	1	166	182.63	4.083845	0.05381	0.555585	1.270409	1.003217	Mo17	1	3.370466100737528	TRUE
7	1	166	183.63	3.984534	0.052729	0.554503	1.257851	1.091025	Mo17	1	3.370466100737528	TRUE
7	1	167	183.71	3.969027	0.052397	0.554172	1.254207	1.079274	Mo17	1	3.370466100737528	TRUE
7	1	167	184.71	4.734255	0.064435	0.56621	1.401852	0.933457	Mo17	1	3.370466100737528	TRUE
7	2	9	9.1	3.70151	0.040627	0.627376	-1.122486	2.180682	Mo17	0	3.370466100737528	TRUE
7	2	9	10.1	3.698086	0.040911	0.627659	-1.129348	2.002173	Mo17	0	3.370466100737528	TRUE
7	2	10	10.43	3.683897	0.04068	0.627428	-1.127587	1.837015	Mo17	0	3.370466100737528	TRUE
7	2	10	11.43	3.618001	0.040389	0.62713699999999994	-1.123001	1.773972	Mo17	0	3.370466100737528	TRUE
7	2	10	12.43	3.53947	0.039702	0.62645	-1.112815	1.704281	Mo17	0	3.370466100737528	TRUE
7	2	10	13.43	3.444569	0.038492	0.62524	-1.095	1.618327	Mo17	0	3.370466100737528	TRUE
7	2	12	14.33	3.870245	0.04231	0.629058	-1.1494	2.306777	Mo17	0	3.370466100737528	TRUE
7	2	13	14.64	3.870291	0.042311	0.629059	-1.149412	2.306902	Mo17	0	3.370466100737528	TRUE
7	2	14	14.77	3.865526	0.042303	0.629051	-1.149293	2.311384	Mo17	0	3.370466100737528	TRUE
7	2	94	116.65	3.450282	0.045514	0.569847	1.173114	0.343857	Mo17	0	3.370466100737528	TRUE
7	2	95	117.13	3.506665	0.045347	0.569681	1.171979	0.31536	Mo17	0	3.370466100737528	TRUE
7	2	96	117.58	3.528825	0.045421	0.569754	1.172719	0.317138	Mo17	0	3.370466100737528	TRUE
7	2	97	117.97	3.781337	0.047823	0.572157	1.195959	0.588951	Mo17	0	3.370466100737528	TRUE
7	2	98	118.41	3.871706	0.049237	0.573571	1.215241	0.615117	Mo17	0	3.370466100737528	TRUE
7	2	98	119.41	4.895683	0.062031	0.586364	1.373401	0.283624	Mo17	0	3.370466100737528	TRUE
7	2	99	119.73	5.035344	0.062381	0.586714	1.379696	0.252487	Mo17	0	3.370466100737528	TRUE
7	2	99	120.73	4.433667	0.055884	0.580218	1.317663	0.145626	Mo17	0	3.370466100737528	TRUE
7	2	100	120.88	4.312753	0.053955	0.578289	1.29827	0.1376	Mo17	0	3.370466100737528	TRUE
7	2	101	121.6	4.092638	0.051363	0.575697	1.263609	0.122155	Mo17	0	3.370466100737528	TRUE
7	2	101	122.6	4.039751	0.051015	0.575348	1.265978	0.102898	Mo17	0	3.370466100737528	TRUE
7	2	102	122.85	4.000314	0.050257	0.57459	1.259945	0.083389	Mo17	0	3.370466100737528	TRUE
